name,count,count_2012,names
Rakiya,365,409.0,Rakiya
Sadonna,163,408.0,Sadonna
Akosua,272,408.0,Akosua
Maranatha,263,408.0,Maranatha
Tazia,303,408.0,Tazia
Maribella,377,408.0,Maribella
Dazia,325,408.0,Dazia
Sakia,263,408.0,Sakia
Atina,195,407.0,Atina
Malkia,211,407.0,Malkia
Contrina,168,407.0,Contrina
Krisa,205,407.0,Krisa
Arbadella,66,407.0,Arbadella
Keishla,312,407.0,Keishla
Mikeala,323,406.0,Mikeala
Kanita,204,405.0,Kanita
Demisha,237,405.0,Demisha
Ledia,71,405.0,Ledia
Vincentina,80,405.0,Vincentina
Renessa,194,405.0,Renessa
Zamiya,406,405.0,Zamiya
Noela,146,405.0,Noela
Quandra,211,405.0,Quandra
Aleysha,337,405.0,Aleysha
Kema,185,405.0,Kema
Latoyna,181,404.0,Latoyna
Jassica,236,404.0,Jassica
Darlisa,141,404.0,Darlisa
Tammatha,153,404.0,Tammatha
Louana,87,404.0,Louana
Maritta,96,404.0,Maritta
Sonita,190,403.0,Sonita
Aleina,350,403.0,Aleina
Alaynna,353,403.0,Alaynna
Kechia,154,402.0,Kechia
Shakeela,257,402.0,Shakeela
Kazia,295,402.0,Kazia
Lakedra,240,402.0,Lakedra
Kamyla,398,402.0,Kamyla
Avionna,371,402.0,Avionna
Artesia,226,402.0,Artesia
Martena,78,402.0,Martena
Ramanda,204,401.0,Ramanda
Jamera,328,401.0,Jamera
Luwanda,148,401.0,Luwanda
Robecca,163,401.0,Robecca
Santia,254,401.0,Santia
Chyanna,313,401.0,Chyanna
Larra,215,400.0,Larra
Nea,280,400.0,Nea
Phelicia,203,400.0,Phelicia
Mallika,319,400.0,Mallika
Shreeya,390,399.0,Shreeya
Yuvia,370,399.0,Yuvia
Esabella,383,399.0,Esabella
Tashanda,209,399.0,Tashanda
Johnesha,279,399.0,Johnesha
Davionna,362,398.0,Davionna
Lateria,262,398.0,Lateria
Timotea,60,398.0,Timotea
Allia,304,398.0,Allia
Dinesha,243,398.0,Dinesha
Kemora,396,398.0,Kemora
Halona,245,398.0,Halona
Lessa,148,397.0,Lessa
Latanja,136,397.0,Latanja
Jakya,372,397.0,Jakya
Tayonna,358,397.0,Tayonna
Telecia,200,397.0,Telecia
Niurka,260,397.0,Niurka
Janisa,313,396.0,Janisa
Antonisha,268,396.0,Antonisha
Khiana,322,396.0,Khiana
Raiza,293,396.0,Raiza
Karita,197,396.0,Karita
Suleyma,324,396.0,Suleyma
Mikeya,300,396.0,Mikeya
Alisandra,322,396.0,Alisandra
Natassja,271,395.0,Natassja
Amilya,381,395.0,Amilya
Lanasia,350,394.0,Lanasia
Porschia,242,394.0,Porschia
Milica,278,394.0,Milica
Providencia,119,394.0,Providencia
Lakevia,257,394.0,Lakevia
Leighla,380,394.0,Leighla
Khala,281,393.0,Khala
Raja,304,393.0,Raja
Tabbetha,214,393.0,Tabbetha
Meshia,216,393.0,Meshia
Ricka,89,393.0,Ricka
Jahira,308,393.0,Jahira
Latesa,181,393.0,Latesa
Jolissa,320,393.0,Jolissa
Lakendria,259,392.0,Lakendria
Lanitra,196,392.0,Lanitra
Kennethia,230,392.0,Kennethia
Hailea,328,392.0,Hailea
Tyrisha,262,391.0,Tyrisha
Israa,337,391.0,Israa
Myana,365,391.0,Myana
Onetha,78,391.0,Onetha
Tabita,240,390.0,Tabita
Emerita,142,390.0,Emerita
Takeria,312,390.0,Takeria
Nakea,228,390.0,Nakea
Alasha,289,390.0,Alasha
Kaniesha,259,390.0,Kaniesha
Daneshia,258,390.0,Daneshia
Karianna,336,390.0,Karianna
Elveria,74,389.0,Elveria
Heena,253,389.0,Heena
Nyeshia,256,389.0,Nyeshia
Maika,313,389.0,Maika
Macaela,320,389.0,Macaela
Roneshia,257,389.0,Roneshia
Shemica,201,388.0,Shemica
Ravenna,168,388.0,Ravenna
Shantella,197,388.0,Shantella
Eniya,363,388.0,Eniya
Marra,283,388.0,Marra
Vennessa,217,388.0,Vennessa
Mickala,299,388.0,Mickala
Cella,122,388.0,Cella
Tuwanna,152,388.0,Tuwanna
Latacha,168,388.0,Latacha
Wiletta,76,388.0,Wiletta
Chandria,192,388.0,Chandria
Starasia,308,387.0,Starasia
Aleeta,89,387.0,Aleeta
Geeta,185,387.0,Geeta
Senita,166,387.0,Senita
Ethelreda,69,387.0,Ethelreda
Tocarra,226,387.0,Tocarra
Tishana,233,386.0,Tishana
Afiya,224,386.0,Afiya
Sumaiya,355,386.0,Sumaiya
Ezola,59,386.0,Ezola
Callia,362,386.0,Callia
Natina,179,386.0,Natina
Jadea,330,386.0,Jadea
Antonya,209,385.0,Antonya
Therasa,136,385.0,Therasa
Aletheia,282,385.0,Aletheia
Laporcha,246,385.0,Laporcha
Orvella,68,385.0,Orvella
Darletta,103,385.0,Darletta
Elpidia,74,385.0,Elpidia
Charnetta,184,385.0,Charnetta
Julieana,352,385.0,Julieana
Kemba,169,385.0,Kemba
Shanina,216,385.0,Shanina
Candita,131,385.0,Candita
Lagena,134,385.0,Lagena
Jamyla,362,385.0,Jamyla
Merina,278,384.0,Merina
Shakendra,255,384.0,Shakendra
Keyerra,292,384.0,Keyerra
Shandreka,233,384.0,Shandreka
Cherisa,178,384.0,Cherisa
Jameca,202,384.0,Jameca
Chameka,193,384.0,Chameka
Vauda,70,384.0,Vauda
Monea,289,384.0,Monea
Satina,170,384.0,Satina
Catia,273,383.0,Catia
Diarra,279,383.0,Diarra
Rishika,366,383.0,Rishika
Dennisha,252,383.0,Dennisha
Shanieka,220,383.0,Shanieka
Lorma,70,383.0,Lorma
Kayleena,309,383.0,Kayleena
Myca,282,383.0,Myca
Oceanna,332,383.0,Oceanna
Dynesha,257,383.0,Dynesha
Meia,310,383.0,Meia
Eustacia,156,383.0,Eustacia
Chia,214,382.0,Chia
Lakeeta,183,382.0,Lakeeta
Thersea,125,382.0,Thersea
Gabrianna,338,382.0,Gabrianna
Cosandra,135,382.0,Cosandra
Shaquitta,238,382.0,Shaquitta
Pietrina,81,382.0,Pietrina
Cyerra,296,381.0,Cyerra
Hylda,49,381.0,Hylda
Delyla,350,381.0,Delyla
Rogenia,96,381.0,Rogenia
Trissa,213,381.0,Trissa
Byanka,279,381.0,Byanka
Shelma,77,381.0,Shelma
Janesa,299,380.0,Janesa
Undrea,186,380.0,Undrea
Zorina,138,380.0,Zorina
Shanicka,217,380.0,Shanicka
Emya,358,380.0,Emya
Shonia,144,380.0,Shonia
Paulena,126,380.0,Paulena
Lazara,158,380.0,Lazara
Marchella,150,380.0,Marchella
Shahara,212,380.0,Shahara
Cassiopeia,240,380.0,Cassiopeia
Amariya,363,379.0,Amariya
Anasofia,362,379.0,Anasofia
Alexsia,313,379.0,Alexsia
Mareena,289,379.0,Mareena
Euda,38,379.0,Euda
Laneshia,225,379.0,Laneshia
Krystiana,323,379.0,Krystiana
Mikella,307,379.0,Mikella
Felesha,177,379.0,Felesha
Lekia,213,379.0,Lekia
Orba,41,378.0,Orba
Illeana,312,378.0,Illeana
Franceska,288,378.0,Franceska
Cheyla,309,378.0,Cheyla
Avaya,373,378.0,Avaya
Letesha,197,378.0,Letesha
Kevia,222,378.0,Kevia
Tamaka,182,378.0,Tamaka
Supriya,301,378.0,Supriya
Shanara,241,377.0,Shanara
Denica,194,377.0,Denica
Sharmila,180,377.0,Sharmila
Hania,351,377.0,Hania
Lovisa,22,377.0,Lovisa
Chisa,201,377.0,Chisa
Elfrida,59,377.0,Elfrida
Kimetha,114,376.0,Kimetha
Amillia,332,376.0,Amillia
Makela,281,376.0,Makela
Onica,250,376.0,Onica
Lorianna,302,376.0,Lorianna
Tanara,214,376.0,Tanara
Samarra,341,376.0,Samarra
Aunna,292,375.0,Aunna
Manola,52,375.0,Manola
Iverna,66,375.0,Iverna
Shakeitha,212,375.0,Shakeitha
Makaiya,354,375.0,Makaiya
Linetta,114,375.0,Linetta
Vala,136,375.0,Vala
Kearia,286,374.0,Kearia
Rekha,206,374.0,Rekha
Violia,69,374.0,Violia
Rhanda,146,374.0,Rhanda
Shontavia,261,374.0,Shontavia
Adeena,262,373.0,Adeena
Faydra,169,373.0,Faydra
Synia,362,373.0,Synia
Khiara,319,373.0,Khiara
Kacia,259,373.0,Kacia
Amelya,354,373.0,Amelya
Analissa,291,373.0,Analissa
Rexanna,107,373.0,Rexanna
Charlea,288,373.0,Charlea
Aronda,108,372.0,Aronda
Anagha,351,372.0,Anagha
Weda,68,372.0,Weda
Arthea,81,372.0,Arthea
Kenza,336,372.0,Kenza
Keyarra,315,372.0,Keyarra
Aleesia,320,372.0,Aleesia
Zakira,350,372.0,Zakira
Akeyla,296,372.0,Akeyla
Denishia,223,371.0,Denishia
Naina,347,371.0,Naina
Kevonna,289,371.0,Kevonna
Lamaria,338,371.0,Lamaria
Jaima,204,371.0,Jaima
Kyisha,216,371.0,Kyisha
Laketta,188,370.0,Laketta
Shamyia,330,370.0,Shamyia
Quiara,300,370.0,Quiara
Aeriana,328,370.0,Aeriana
Taquilla,219,370.0,Taquilla
Mianna,336,370.0,Mianna
Rafaella,339,370.0,Rafaella
Arlina,147,369.0,Arlina
Tabathia,183,369.0,Tabathia
Ta,207,369.0,Ta
Lacresia,162,369.0,Lacresia
Samanda,249,369.0,Samanda
Kiela,265,369.0,Kiela
Luria,69,368.0,Luria
Issa,293,368.0,Issa
Takera,280,368.0,Takera
Tyeesha,230,368.0,Tyeesha
Grizelda,166,368.0,Grizelda
Nima,216,367.0,Nima
Michaila,292,367.0,Michaila
Makyia,344,367.0,Makyia
Kaleia,338,367.0,Kaleia
Lolla,36,366.0,Lolla
Mahima,334,366.0,Mahima
Vandora,82,366.0,Vandora
Trinna,134,366.0,Trinna
Peola,64,366.0,Peola
Nyana,326,365.0,Nyana
Keilana,357,365.0,Keilana
Halla,293,365.0,Halla
Karrisa,245,365.0,Karrisa
Reneisha,236,365.0,Reneisha
Liliya,326,365.0,Liliya
Levetta,99,365.0,Levetta
Kadeja,268,364.0,Kadeja
Kresta,160,364.0,Kresta
Enolia,62,364.0,Enolia
Zya,357,364.0,Zya
Ronnesha,259,364.0,Ronnesha
Yanessa,309,364.0,Yanessa
Analucia,334,364.0,Analucia
Nakyla,344,364.0,Nakyla
Sayla,340,364.0,Sayla
Elissia,248,364.0,Elissia
Shaira,293,364.0,Shaira
Anila,310,364.0,Anila
Ruperta,50,364.0,Ruperta
Elika,293,363.0,Elika
Tykeisha,246,363.0,Tykeisha
Gera,136,363.0,Gera
Laportia,219,363.0,Laportia
Jamonica,246,363.0,Jamonica
Travia,208,363.0,Travia
Cheronda,164,363.0,Cheronda
Havanna,339,363.0,Havanna
Etola,62,363.0,Etola
Delcenia,74,363.0,Delcenia
Jhoanna,301,363.0,Jhoanna
Miaya,298,362.0,Miaya
Cythnia,108,362.0,Cythnia
Victorina,104,362.0,Victorina
Ashayla,312,362.0,Ashayla
Virgilia,99,362.0,Virgilia
Aiva,353,362.0,Aiva
Amelita,66,362.0,Amelita
Taneeka,194,362.0,Taneeka
Lorana,67,362.0,Lorana
Ilea,224,362.0,Ilea
Leeya,337,362.0,Leeya
Sanika,328,362.0,Sanika
Deema,302,362.0,Deema
Ariauna,318,361.0,Ariauna
Zenora,72,361.0,Zenora
Vetra,74,361.0,Vetra
Shayda,283,361.0,Shayda
Yajayra,298,361.0,Yajayra
Katrisha,191,361.0,Katrisha
Ariyonna,341,361.0,Ariyonna
Shakelia,218,361.0,Shakelia
Lashaya,268,361.0,Lashaya
Ellaina,333,361.0,Ellaina
Akeya,212,361.0,Akeya
Tymeka,191,360.0,Tymeka
Imara,311,360.0,Imara
Nashira,232,360.0,Nashira
Henreitta,63,360.0,Henreitta
Kalika,245,360.0,Kalika
Nakeesha,193,360.0,Nakeesha
Annaliza,204,360.0,Annaliza
Shasha,209,360.0,Shasha
Santiaga,71,360.0,Santiaga
Mysha,301,360.0,Mysha
Amarissa,334,360.0,Amarissa
Janitza,273,360.0,Janitza
Nazaria,308,360.0,Nazaria
Dorthula,63,359.0,Dorthula
Agnieszka,220,359.0,Agnieszka
Semira,329,359.0,Semira
Shantasia,278,359.0,Shantasia
Ameya,342,359.0,Ameya
Lakina,178,359.0,Lakina
Hayla,322,359.0,Hayla
Noha,264,359.0,Noha
Ziona,351,359.0,Ziona
Kaliana,338,359.0,Kaliana
Javona,231,359.0,Javona
Menucha,312,359.0,Menucha
Sherlonda,156,358.0,Sherlonda
Atira,274,358.0,Atira
Tamantha,143,358.0,Tamantha
Lenisha,224,358.0,Lenisha
Aylssa,264,358.0,Aylssa
Libera,48,358.0,Libera
Anahita,270,357.0,Anahita
Takila,203,357.0,Takila
Reona,163,357.0,Reona
Erendida,223,357.0,Erendida
Corretta,131,357.0,Corretta
Shiva,241,357.0,Shiva
Taquila,214,357.0,Taquila
Zaara,362,357.0,Zaara
Taronda,175,357.0,Taronda
Terrianna,319,357.0,Terrianna
Sheala,278,357.0,Sheala
Essica,189,357.0,Essica
Consetta,71,357.0,Consetta
Oberia,68,357.0,Oberia
Eulia,65,356.0,Eulia
Lafreda,111,356.0,Lafreda
Anitta,90,356.0,Anitta
Lakyra,305,356.0,Lakyra
Bedelia,81,356.0,Bedelia
Shaleena,217,356.0,Shaleena
Makynna,344,356.0,Makynna
Ladeja,279,356.0,Ladeja
Katoya,189,356.0,Katoya
Lucella,61,356.0,Lucella
Mirranda,245,355.0,Mirranda
Morena,242,355.0,Morena
Tima,139,355.0,Tima
Murna,72,355.0,Murna
Tymesha,250,355.0,Tymesha
Sharnita,186,355.0,Sharnita
Chekesha,151,355.0,Chekesha
Suleima,286,355.0,Suleima
Tasheba,184,355.0,Tasheba
Huma,216,355.0,Huma
Tykesha,214,354.0,Tykesha
Carlea,275,354.0,Carlea
Latondra,174,354.0,Latondra
Ciearra,247,354.0,Ciearra
Shantea,215,354.0,Shantea
Ayasha,237,354.0,Ayasha
Blondena,57,354.0,Blondena
Juanna,138,354.0,Juanna
Deidrea,126,354.0,Deidrea
Larosa,116,354.0,Larosa
Shaletha,189,353.0,Shaletha
Zura,22,353.0,Zura
Meria,122,353.0,Meria
Charlina,156,352.0,Charlina
Jaysha,306,352.0,Jaysha
Batina,139,352.0,Batina
Michelena,79,352.0,Michelena
Luticia,92,352.0,Luticia
Nalia,336,352.0,Nalia
Emanuella,150,351.0,Emanuella
Karenna,304,351.0,Karenna
Kennita,157,351.0,Kennita
Analysa,290,351.0,Analysa
Breunna,276,351.0,Breunna
Laterrica,235,351.0,Laterrica
Timya,336,351.0,Timya
Katura,194,351.0,Katura
Shaakira,224,351.0,Shaakira
Khyra,309,350.0,Khyra
Anysia,279,350.0,Anysia
Latesia,172,350.0,Latesia
Sangeeta,172,350.0,Sangeeta
Cyanna,310,350.0,Cyanna
Amantha,153,350.0,Amantha
Llesenia,202,350.0,Llesenia
Chiquitta,168,350.0,Chiquitta
Dustina,169,350.0,Dustina
Angellina,301,350.0,Angellina
Treanna,272,350.0,Treanna
Fraida,287,350.0,Fraida
Quenna,142,349.0,Quenna
Jeniya,328,349.0,Jeniya
Shanesha,218,349.0,Shanesha
Abella,343,349.0,Abella
Terriona,319,349.0,Terriona
Annitta,81,349.0,Annitta
Jonika,206,349.0,Jonika
Yvanna,311,349.0,Yvanna
Oneisha,251,348.0,Oneisha
Otta,38,348.0,Otta
Denora,112,348.0,Denora
Robertta,77,348.0,Robertta
Inella,63,348.0,Inella
Elyanna,338,348.0,Elyanna
Luzelena,292,348.0,Luzelena
Breanda,202,348.0,Breanda
Shanterria,251,348.0,Shanterria
Teyona,289,348.0,Teyona
Chandrika,161,348.0,Chandrika
Marsheila,106,348.0,Marsheila
Daniesha,232,348.0,Daniesha
Yolandra,128,348.0,Yolandra
Miraya,314,347.0,Miraya
Jerita,100,347.0,Jerita
Keshauna,251,347.0,Keshauna
Torria,181,347.0,Torria
Swetha,304,347.0,Swetha
Filippa,71,347.0,Filippa
Marleta,76,346.0,Marleta
Thurma,67,346.0,Thurma
Shinita,160,346.0,Shinita
Iolanda,63,346.0,Iolanda
Ziara,324,346.0,Ziara
Tomeca,159,346.0,Tomeca
Kateria,242,346.0,Kateria
Luverta,64,346.0,Luverta
Ikia,252,346.0,Ikia
Kazandra,284,346.0,Kazandra
Daneka,201,346.0,Daneka
Decarla,116,345.0,Decarla
Tarissa,247,345.0,Tarissa
Samaiya,336,345.0,Samaiya
Anupama,171,345.0,Anupama
Shateria,243,345.0,Shateria
Eleshia,160,345.0,Eleshia
Na,223,345.0,Na
Alishea,183,345.0,Alishea
Maresha,226,345.0,Maresha
Ariza,333,345.0,Ariza
Jolita,121,345.0,Jolita
Sonnia,115,345.0,Sonnia
Laneka,180,344.0,Laneka
Shaylea,298,344.0,Shaylea
Tiyonna,299,344.0,Tiyonna
Anastasha,233,344.0,Anastasha
Shemeika,186,344.0,Shemeika
Damaya,324,344.0,Damaya
Sylvesta,45,344.0,Sylvesta
Pattricia,87,344.0,Pattricia
Latoiya,174,344.0,Latoiya
Geralda,71,343.0,Geralda
Kyeisha,231,343.0,Kyeisha
Ethna,38,343.0,Ethna
Amana,258,343.0,Amana
Tahesha,165,343.0,Tahesha
Feliza,133,343.0,Feliza
Anaalicia,201,343.0,Anaalicia
Deneka,183,343.0,Deneka
Fiza,314,342.0,Fiza
Deletha,104,342.0,Deletha
Navia,305,342.0,Navia
Virga,64,342.0,Virga
Ksenia,285,342.0,Ksenia
Iula,58,342.0,Iula
Cornisha,227,342.0,Cornisha
Kasara,229,342.0,Kasara
Wyonia,68,342.0,Wyonia
Munira,309,342.0,Munira
Cona,46,342.0,Cona
Mikhaela,288,342.0,Mikhaela
Loriana,292,342.0,Loriana
Rehana,250,341.0,Rehana
Toneka,179,341.0,Toneka
Sapphira,296,341.0,Sapphira
Lacreshia,189,341.0,Lacreshia
Lagretta,96,341.0,Lagretta
Deserea,216,341.0,Deserea
Chena,150,341.0,Chena
Princesa,316,341.0,Princesa
Juletta,63,340.0,Juletta
Lovada,61,340.0,Lovada
Latrisa,144,340.0,Latrisa
Elisabetta,188,340.0,Elisabetta
Algia,46,340.0,Algia
Anastasiya,306,340.0,Anastasiya
Amoreena,153,340.0,Amoreena
Marionna,325,340.0,Marionna
Anitha,123,340.0,Anitha
Rolla,65,339.0,Rolla
Anija,309,339.0,Anija
Danasha,273,339.0,Danasha
Dreanna,272,339.0,Dreanna
Marsela,241,339.0,Marsela
Vieva,68,339.0,Vieva
Jumana,289,339.0,Jumana
Nnenna,256,339.0,Nnenna
Hena,261,339.0,Hena
Aqsa,283,339.0,Aqsa
Tanysha,228,338.0,Tanysha
Indica,284,338.0,Indica
Lakysha,162,338.0,Lakysha
Teresha,150,338.0,Teresha
Rachana,253,337.0,Rachana
Mihika,332,337.0,Mihika
Unita,84,337.0,Unita
Twylia,94,337.0,Twylia
Sharea,203,337.0,Sharea
Melesa,130,337.0,Melesa
Manika,190,337.0,Manika
Jabrea,281,337.0,Jabrea
Allecia,175,337.0,Allecia
Kadisha,222,336.0,Kadisha
Anastassia,229,336.0,Anastassia
Yovanna,272,336.0,Yovanna
Shaquira,246,336.0,Shaquira
Shareena,201,336.0,Shareena
Aariana,302,336.0,Aariana
Katesha,177,336.0,Katesha
Kimila,96,336.0,Kimila
Tyeasha,208,336.0,Tyeasha
Dehlia,173,335.0,Dehlia
Keiosha,224,335.0,Keiosha
Shimika,174,335.0,Shimika
Tanija,309,335.0,Tanija
Amela,267,335.0,Amela
Alima,259,335.0,Alima
Mishayla,277,335.0,Mishayla
Jillana,110,335.0,Jillana
Erionna,310,335.0,Erionna
Allora,281,335.0,Allora
Marlisha,217,335.0,Marlisha
Adessa,279,334.0,Adessa
Viletta,36,334.0,Viletta
Kwana,157,334.0,Kwana
Serrina,233,334.0,Serrina
Tieara,229,334.0,Tieara
Keta,128,334.0,Keta
Zakaria,324,334.0,Zakaria
Mozetta,69,334.0,Mozetta
Gesenia,160,333.0,Gesenia
Malta,55,333.0,Malta
Kewana,171,333.0,Kewana
Keyshia,243,333.0,Keyshia
Fawna,168,333.0,Fawna
Takiesha,182,333.0,Takiesha
Alenna,267,333.0,Alenna
Aylissa,274,333.0,Aylissa
Adriona,281,333.0,Adriona
Shanavia,220,333.0,Shanavia
Leshonda,160,332.0,Leshonda
Tamyia,303,332.0,Tamyia
Cornella,72,332.0,Cornella
Karmella,248,332.0,Karmella
Camiya,319,332.0,Camiya
Maila,282,332.0,Maila
Lowella,65,331.0,Lowella
Taeya,303,331.0,Taeya
Pamlea,102,331.0,Pamlea
Sunya,111,331.0,Sunya
Latonga,128,331.0,Latonga
Chakira,229,331.0,Chakira
Celenia,192,331.0,Celenia
Hadia,294,331.0,Hadia
Nafeesa,192,331.0,Nafeesa
Nyiesha,225,331.0,Nyiesha
Patrcia,99,331.0,Patrcia
Denaya,270,331.0,Denaya
Cythina,110,330.0,Cythina
Laterica,202,330.0,Laterica
Yona,185,330.0,Yona
Bronislawa,53,330.0,Bronislawa
Zoria,299,330.0,Zoria
Aubreanna,288,330.0,Aubreanna
Carmesha,192,330.0,Carmesha
Cina,109,330.0,Cina
Sophya,333,330.0,Sophya
Doneshia,201,330.0,Doneshia
Thia,198,330.0,Thia
Galina,246,330.0,Galina
Crucita,78,329.0,Crucita
Alissandra,280,329.0,Alissandra
Kalandra,201,329.0,Kalandra
Akshaya,315,329.0,Akshaya
Yonna,124,329.0,Yonna
Casimera,57,328.0,Casimera
Shakeisha,197,328.0,Shakeisha
Kharma,321,328.0,Kharma
Lyvia,313,328.0,Lyvia
Kayona,271,328.0,Kayona
Elmeda,59,328.0,Elmeda
Mylea,254,327.0,Mylea
Damaria,300,327.0,Damaria
Valita,98,327.0,Valita
Zyria,310,327.0,Zyria
Nesta,69,327.0,Nesta
Tamikka,163,327.0,Tamikka
Davisha,209,327.0,Davisha
Enrica,126,327.0,Enrica
Kamelia,226,327.0,Kamelia
Tykisha,181,327.0,Tykisha
Jakera,275,327.0,Jakera
Vitoria,283,327.0,Vitoria
Brizeida,290,327.0,Brizeida
Katerra,240,327.0,Katerra
Ayona,265,327.0,Ayona
Halena,255,327.0,Halena
Kaida,325,327.0,Kaida
Makila,281,326.0,Makila
Ardra,106,326.0,Ardra
Keaundra,230,326.0,Keaundra
Xylina,201,326.0,Xylina
Siearra,251,326.0,Siearra
Deashia,270,326.0,Deashia
Debbera,78,326.0,Debbera
Jasha,249,326.0,Jasha
Wilena,68,326.0,Wilena
Gabriana,288,326.0,Gabriana
Lakeithia,193,325.0,Lakeithia
Aerianna,296,325.0,Aerianna
Nica,208,325.0,Nica
Maudella,60,325.0,Maudella
Marua,75,325.0,Marua
Petrita,69,325.0,Petrita
Rachna,213,325.0,Rachna
Kimisha,181,325.0,Kimisha
Lorrinda,105,324.0,Lorrinda
Anderia,106,324.0,Anderia
Angeleena,274,324.0,Angeleena
Liticia,121,324.0,Liticia
Kerina,201,324.0,Kerina
Ellyssa,275,324.0,Ellyssa
Keoshia,209,324.0,Keoshia
Arrilla,23,324.0,Arrilla
Brya,270,324.0,Brya
Marquisa,195,324.0,Marquisa
Jonesha,239,323.0,Jonesha
Jahayra,255,323.0,Jahayra
Secilia,262,323.0,Secilia
Celica,183,323.0,Celica
Leandria,227,323.0,Leandria
Tinya,143,323.0,Tinya
Atavia,219,323.0,Atavia
Sherrica,176,323.0,Sherrica
Lygia,76,323.0,Lygia
Tieshia,192,322.0,Tieshia
Akeria,271,322.0,Akeria
Lindora,85,322.0,Lindora
Jonella,90,322.0,Jonella
Mikiya,294,322.0,Mikiya
Aunika,285,322.0,Aunika
Marialena,196,322.0,Marialena
Delitha,60,322.0,Delitha
Karlina,247,322.0,Karlina
Azelia,204,322.0,Azelia
Malita,123,322.0,Malita
Ovelia,60,322.0,Ovelia
Tenesia,169,321.0,Tenesia
Vernella,62,321.0,Vernella
Derhonda,101,321.0,Derhonda
Kenyanna,222,321.0,Kenyanna
Chaniqua,197,321.0,Chaniqua
Tearsa,203,321.0,Tearsa
Farhana,225,321.0,Farhana
Achsa,12,321.0,Achsa
Patirica,92,321.0,Patirica
Eloda,56,320.0,Eloda
Fortuna,58,320.0,Fortuna
Jajaira,205,320.0,Jajaira
Markiesha,213,320.0,Markiesha
Shayanna,266,320.0,Shayanna
Tjuana,127,320.0,Tjuana
Reonna,277,320.0,Reonna
Khalila,226,320.0,Khalila
Zyla,320,320.0,Zyla
Talonda,158,320.0,Talonda
Tykira,285,320.0,Tykira
Tyia,232,320.0,Tyia
Audreana,246,320.0,Audreana
Dannia,274,319.0,Dannia
Deniya,305,319.0,Deniya
Lakea,182,319.0,Lakea
Marchetta,83,319.0,Marchetta
Madiha,250,319.0,Madiha
Suprena,114,319.0,Suprena
Kaula,204,319.0,Kaula
Ardalia,40,319.0,Ardalia
Tameaka,159,318.0,Tameaka
Shawnya,141,318.0,Shawnya
Latyra,215,318.0,Latyra
Maimouna,295,318.0,Maimouna
Mahlia,303,318.0,Mahlia
Zamora,320,318.0,Zamora
Jessaca,179,318.0,Jessaca
Kimyata,153,318.0,Kimyata
Aleka,211,318.0,Aleka
Anaia,299,318.0,Anaia
Falesha,165,318.0,Falesha
Rhesa,133,318.0,Rhesa
Rolena,70,317.0,Rolena
Marsia,115,317.0,Marsia
Lateka,171,317.0,Lateka
Sema,151,317.0,Sema
Arantxa,255,317.0,Arantxa
Velita,96,317.0,Velita
Tarena,153,317.0,Tarena
Alishba,307,317.0,Alishba
Sereena,253,317.0,Sereena
Cletta,54,316.0,Cletta
Jamesina,89,316.0,Jamesina
Dalyla,304,316.0,Dalyla
Adira,285,316.0,Adira
Tawania,137,316.0,Tawania
Sindia,192,316.0,Sindia
Raynisha,222,316.0,Raynisha
Annasophia,304,316.0,Annasophia
Kharisma,276,316.0,Kharisma
Guiliana,311,316.0,Guiliana
Corianna,269,316.0,Corianna
Carnisha,195,316.0,Carnisha
Sherrika,176,316.0,Sherrika
Kaylina,281,316.0,Kaylina
Rheana,248,315.0,Rheana
Najia,251,315.0,Najia
Usha,142,315.0,Usha
Berthena,54,315.0,Berthena
Joda,94,315.0,Joda
Matisha,167,315.0,Matisha
Neosha,204,315.0,Neosha
Lenea,182,315.0,Lenea
Yulia,301,315.0,Yulia
Tonjua,114,315.0,Tonjua
Anneta,60,315.0,Anneta
Quintana,201,315.0,Quintana
Sherhonda,145,315.0,Sherhonda
Akita,152,315.0,Akita
Eduarda,145,315.0,Eduarda
Denecia,202,314.0,Denecia
Aniaya,293,314.0,Aniaya
Fayola,70,314.0,Fayola
Deyanna,266,314.0,Deyanna
Rupa,153,314.0,Rupa
Endora,109,314.0,Endora
Mushka,265,314.0,Mushka
Shamicka,172,314.0,Shamicka
Kalya,246,314.0,Kalya
Kiearra,244,314.0,Kiearra
Cherissa,161,314.0,Cherissa
Tonnia,112,314.0,Tonnia
Tanaja,276,314.0,Tanaja
Judea,264,314.0,Judea
Nakima,173,314.0,Nakima
Neeta,124,314.0,Neeta
Rakisha,173,313.0,Rakisha
Arzelia,52,313.0,Arzelia
Chealsea,225,313.0,Chealsea
Latravia,200,313.0,Latravia
Lakeria,254,313.0,Lakeria
Atoya,153,313.0,Atoya
Jaquisha,218,313.0,Jaquisha
Aissata,282,313.0,Aissata
Jadia,265,313.0,Jadia
Jeronica,179,313.0,Jeronica
Torsha,134,313.0,Torsha
Thelia,85,312.0,Thelia
Kiyara,275,312.0,Kiyara
Donnamaria,76,312.0,Donnamaria
Yzabella,311,312.0,Yzabella
Rashada,172,312.0,Rashada
Lavania,59,312.0,Lavania
Aeva,302,312.0,Aeva
Tashona,188,311.0,Tashona
Veleka,146,311.0,Veleka
Temica,150,311.0,Temica
Kasheena,183,311.0,Kasheena
Rossetta,62,311.0,Rossetta
Laticha,146,311.0,Laticha
